mifal_degradation_version,scenario_id,scenario_family,scenario_tier,seed,surface,split,horizon_months,mifal_variable,rows,present_rows,coverage_rate
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,1,Turb,4673,0,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,1,DOb,4673,2217,0.47442756259362295
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,1,Chl,4673,4495,0.9619088380055639
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,1,Chl_prev,4673,4443,0.950781082816178
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,2,Tw,4710,2317,0.491932059447983
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,2,TP,4710,4333,0.9199575371549894
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,2,TN,4710,3222,0.6840764331210191
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,2,Secchi,4710,0,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,2,Turb,4710,0,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,2,DOb,4710,2255,0.47876857749469215
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,2,Chl,4710,4444,0.9435244161358811
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,2,Chl_prev,4710,4415,0.9373673036093418
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,3,Tw,4757,2351,0.4942190456169855
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,3,TP,4757,4412,0.9274752995585454
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,3,TN,4757,3283,0.6901408450704225
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,3,Secchi,4757,0,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,3,Turb,4757,0,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,3,DOb,4757,2286,0.4805549716207694
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,3,Chl,4757,4426,0.9304183308808073
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,test,3,Chl_prev,4757,4354,0.9152827412234602
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,1,Tw,3049,1413,0.4634306329944244
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,1,TP,3049,2505,0.8215808461790751
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,1,TN,3049,1909,0.6261069203017383
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,1,Secchi,3049,0,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,1,Turb,3049,0,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,1,DOb,3049,1377,0.45162348310921613
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,1,Chl,3049,2770,0.9084945883896359
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,1,Chl_prev,3049,2614,0.8573302722204001
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,2,Tw,3158,1407,0.44553514882837236
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,2,TP,3158,2640,0.8359721342621913
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,2,TN,3158,2024,0.6409119696010133
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,2,Secchi,3158,0,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,2,Turb,3158,0,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,2,DOb,3158,1372,0.4344521849271691
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,2,Chl,3158,2649,0.8388220392653578
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,2,Chl_prev,3158,2543,0.805256491450285
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,3,Tw,3184,1389,0.43624371859296485
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,3,TP,3184,2676,0.8404522613065326
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,3,TN,3184,2057,0.6460427135678392
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,3,Secchi,3184,0,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,3,Turb,3184,0,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,3,DOb,3184,1354,0.42525125628140703
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,3,Chl,3184,2578,0.8096733668341709
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,,observable_current_chla,validation,3,Chl_prev,3184,2426,0.7619346733668342
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,Tw,4673,1671,0.3575861331050717
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,TP,4673,3214,0.687780868820886
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,TN,4673,2390,0.5114487481275412
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,Secchi,4673,3245,0.6944147228760967
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,Turb,4673,1634,0.34966830729723947
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,DOb,4673,1701,0.3640059918681789
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,Chl,4673,3362,0.7194521720522149
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,Chl_prev,4673,3372,0.7215921249732505
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,Tw,4710,1766,0.3749469214437367
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,TP,4710,3216,0.6828025477707006
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,TN,4710,2417,0.5131634819532909
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,Secchi,4710,3267,0.6936305732484076
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,Turb,4710,1681,0.35690021231422503
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,DOb,4710,1703,0.36157112526539276
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,Chl,4710,3360,0.7133757961783439
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,Chl_prev,4710,3336,0.70828025477707
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,Tw,4757,1729,0.3634643682993483
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,TP,4757,3299,0.6935043094387219
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,TN,4757,2442,0.513348749211688
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,Secchi,4757,3242,0.6815219676266554
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,Turb,4757,1754,0.36871978137481604
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,DOb,4757,1692,0.3556863569476561
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,Chl,4757,3283,0.6901408450704225
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,Chl_prev,4757,3293,0.6922430103006096
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,Tw,3049,1036,0.33978353558543783
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,TP,3049,1876,0.6152836995736307
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,TN,3049,1416,0.4644145621515251
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,Secchi,3049,1997,0.6549688422433585
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,Turb,3049,1025,0.33617579534273534
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,DOb,3049,1072,0.3515906854706461
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,Chl,3049,2057,0.6746474253853723
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,Chl_prev,3049,1925,0.631354542472942
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,Tw,3158,1052,0.3331222292590247
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,TP,3158,1964,0.6219126029132362
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,TN,3158,1506,0.47688410386320457
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,Secchi,3158,2142,0.6782773907536416
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,Turb,3158,1049,0.33217226092463586
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,DOb,3158,1033,0.32710576314122863
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,Chl,3158,1996,0.6320455984800507
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,Chl_prev,3158,1885,0.5968967701076631
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,Tw,3184,1045,0.3282035175879397
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,TP,3184,2005,0.6297110552763819
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,TN,3184,1539,0.48335427135678394
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,Secchi,3184,2148,0.6746231155778895
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,Turb,3184,982,0.3084170854271357
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,DOb,3184,1004,0.31532663316582915
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,Chl,3184,1915,0.6014447236180904
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,Chl_prev,3184,1812,0.5690954773869347
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,Tw,4673,1682,0.359940081318211
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,TP,4673,3258,0.6971966616734432
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,TN,4673,2409,0.5155146586775091
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,Secchi,4673,3249,0.695270704044511
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,Turb,4673,1694,0.3625080248234539
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,DOb,4673,1675,0.358442114273486
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,Chl,4673,3392,0.725872030815322
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,Chl_prev,4673,3303,0.706826449818104
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,Tw,4710,1704,0.36178343949044584
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,TP,4710,3270,0.6942675159235668
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,TN,4710,2429,0.5157112526539278
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,Secchi,4710,3223,0.6842887473460721
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,Turb,4710,1700,0.3609341825902335
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,DOb,4710,1685,0.35774946921443734
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,Chl,4710,3302,0.7010615711252653
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,Chl_prev,4710,3319,0.7046709129511677
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,Tw,4757,1727,0.3630439352533109
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,TP,4757,3300,0.6937145259617405
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,TN,4757,2448,0.5146100483498003
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,Secchi,4757,3208,0.6743746058440193
